SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,IC50(microM)
Cn1c(nc(N)c(Sc2ccccc2C(F)(F)F)c1=O)N1CCC(C)(CN)CC1,13.271272982833366,-4.527377669701911,13.271272982833366,0.0168926235617707,0.7794246241712807,427.4960000000003,403.3040000000002,427.165366048,158,0,0.4169984034553805,-0.3824668425860839,0.4169984034553805,0.3824668425860839,1.2413793103448276,1.862068965517241,2.4482758620689653,32.1665813861454,9.805168872503543,2.3417974358820715,-2.390644805089339,2.397005613271048,-2.441194057715232,7.991732298265142,-0.1392853380275732,1.930095300674406,951.8363996303556,21.396976746569027,16.291666307525777,17.1081628884535,13.554479218840964,9.211956127521288,10.028452708449011,7.588150549372484,8.640349390695725,5.402639908134661,6.566431871848137,3.315458496515283,4.350159507345357,-2.2,2056097.325118691,21.50746527777778,7.906186224489797,4.374394463667821,170.6372660485061,16.36724468517485,10.713346253352803,0.0,5.948339280986494,5.559266895052007,6.176298517443475,9.361636831863176,0.0,18.155223663971668,0.0,30.81835628600496,36.934124258084594,25.03266827002012,5.563451491696996,13.17124514302446,23.52808700821264,0.0,9.551078168738565,18.196329929236157,35.73264591402167,30.267846425750392,40.18272384466727,0.0,0.0,21.92651158022685,24.937447201845984,0.0,11.761884949391115,29.18534738647629,13.223970500120664,5.41499046939678,25.32883193723964,38.85097240895381,0.0,0.0,0.0,90.17,17.299016904192477,17.96578232709628,0.0,21.02382019826736,37.34449344811534,18.90801031431363,22.766200853176183,7.04767198267719,4.899909730850478,11.907715720637832,11.46733495432437,41.161042115544696,0.6913498262533255,19.108973144877275,0.0,10.624988260692,0.3446903475896536,5.092178944294608,-2.8156025532171984,4.0695978451195804,1.5561154021793904,0.4736842105263157,29,4,6,0,1,1,1,1,2,7,2,10,4,0,1,1,3,3.097700000000001,108.06580000000004,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074
NC1CCCCC11CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl,6.473532290685208,0.3075167554140317,6.473532290685208,0.3075167554140317,0.7665356639585149,406.3610000000001,381.16100000000006,405.14870116,144,0,0.1520462046835102,-0.381810619181189,0.381810619181189,0.1520462046835102,1.1111111111111112,1.8888888888888888,2.592592592592593,35.49826252971185,9.649245665258356,2.408636183327096,-2.4781629953472453,2.4422302624788945,-2.510205129627236,6.433008692803206,0.1134265881633956,1.527988920926166,833.1169379896285,19.01829709012868,15.295875866338092,16.807733758375,12.999637663974571,9.57533022100773,10.331259167026184,7.765122395033655,8.550286994783487,6.303037805691421,7.121940375816054,4.575046157895636,4.965076915858441,-1.5599999999999992,1665200.8188100148,18.78712504525035,7.455309299551134,3.4832873712297285,169.61169964235378,16.36724468517485,11.51179077268349,5.817862777835028,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,48.17625716324027,37.16464402956243,24.694805132670105,16.24211019909573,0.0,34.83760533613509,0.0,9.967957041894415,11.148657946558965,44.56677056670402,23.723090019837816,34.441211404480555,0.0,11.257379486545457,16.36724468517485,11.635725555670057,0.0,23.20187978046503,29.099310682867525,0.0,5.41499046939678,38.524929737556064,24.395944776997904,10.045266627482652,11.257379486545457,0.0,81.06,0.0,0.0,0.0,0.0,38.577340190407874,38.169840458438216,19.26246486877803,12.263210640074686,12.13273413692322,14.867866772744891,34.6692147347894,0.0,12.41921576896338,11.415601913090338,0.9201013820778784,14.260806425647836,1.1805116213151932,5.751455347271406,8.97078378809963,1.887079309089891,0.0,0.5,27,4,5,1,1,2,1,1,2,5,2,7,2,1,1,2,4,4.520500000000004,112.22380000000004,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074
N[C@H]1c2cccnc2CC11CCN(CC1)c1ncc(Sc2ccnc(N)c2Cl)c2nccn12,6.713930067280536,0.0424963921755319,6.713930067280536,0.0424963921755319,0.4576076089742645,479.0130000000001,455.8290000000001,478.14549141600014,168,0,0.2108602956646002,-0.3824284071167492,0.3824284071167492,0.2108602956646002,1.0303030303030305,1.878787878787879,2.696969696969697,35.495694300667466,9.730627025369238,2.4640815744519355,-2.4199099917367555,2.5003132757102544,-2.4471770937432877,7.992893685998058,0.1858390013530742,1.2546317282980977,1347.556446674654,22.578775022443743,17.855881203491464,19.428306730437644,16.0552805566404,10.89885912859645,12.093320182533404,8.69686475752347,10.158606187019515,6.956351796559448,8.533646495097845,5.122487496730301,6.257752219033214,-2.88,72571540.07233703,20.70754884003301,7.861518259770385,3.336482565218573,199.9512676608169,16.36724468517485,5.817862777835028,5.647177220767728,5.948339280986494,0.0,0.0,9.384673127209002,14.951935562841626,0.0,0.0,29.429191908085244,42.37364096679503,60.704982969404725,9.918116789259102,0.0,40.776204119212885,0.0,24.336608690050628,11.148657946558965,35.09527264896154,23.723090019837816,65.46333186373698,0.0,0.0,16.36724468517485,11.766202058821523,0.0,23.36282483962363,37.42612150187578,6.4208216229260096,5.41499046939678,30.14086356154544,58.97428601448576,5.022633313741326,5.647177220767728,0.0,111.25,0.0,0.0,0.0,11.45683129854474,10.840496091576355,59.43238912824143,17.325336441088112,12.393687143226153,35.12395945802424,25.918212362153717,28.052253365504093,2.045298406399597,7.833618043974134,22.087577463950783,0.4453700547082861,15.85843883869849,1.207937328969804,6.00267081192775,12.100092057537404,1.7801081049448653,0.0,0.3043478260869565,33,4,8,1,1,2,0,4,4,9,2,10,3,0,1,1,6,3.748800000000002,129.51879999999997,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.075
COc1ccc(cc1)-n1cc(-c2ccc3nonc3c2)c2cc(cnc12)-c1ccc(NS(C)(=O)=O)cc1,11.549172984963429,-3.34850831376497,11.549172984963429,0.5010731564513897,0.3238931964550957,511.5630000000002,490.3950000000003,511.131425152,184,0,0.229318854232711,-0.4967658832191238,0.4967658832191238,0.229318854232711,0.8648648648648649,1.5945945945945943,2.324324324324324,32.23310246191213,10.01678063860728,2.157622612621457,-2.0787790672716064,2.3535042253023395,-2.086461487663533,7.915214564182679,0.3153025208494852,1.5008974092028329,1857.677513841766,25.570338854006454,19.912999602973915,20.72949618390164,17.87545589531814,11.343127164822926,13.234538702881183,8.625257590809495,10.373712789993244,6.080056607204762,6.686549679498874,4.329509359224722,4.893744472838065,-4.7,424896606.7558521,22.74435020736151,8.752262821742825,4.382844415737355,211.8952000615473,9.303962601591405,22.43009048928416,0.0,10.023291153407584,0.0,0.0,4.722094864452088,18.030814442169493,0.0,0.0,18.19910120538483,76.03753311379938,40.28158689045206,13.365566724788938,17.783698875022335,37.77748029855619,0.0,19.86440468298945,0.0,0.0,18.087661589241023,85.1900919647655,0.0,33.69070407475545,9.458957818252138,5.687386274683562,5.749511833283905,0.0,41.64776839210733,10.023291153407584,0.0,0.0,89.81913090165885,0.0,50.007995111936594,0.0,112.14,10.023291153407584,8.417796984328938,0.0,0.0,16.720787709916085,50.97987469349938,0.0,19.242531678200752,65.36124683555892,27.298632018777663,14.349880411640603,37.8258237907618,0.0,4.830507894515831,8.852842931224533,7.317856688170265,0.7717352125971805,22.867697394067328,4.993224373255165,0.0,-1.7096882845921,0.074074074074074,37,1,9,0,0,0,3,3,6,8,1,10,6,0,0,0,6,5.275800000000005,142.32249999999985,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.075
NC1CCCN(CC1)c1ncc(Sc2cccc(Cl)c2Cl)c2nccn12,6.332574057082695,0.2759980110816769,6.332574057082695,0.2759980110816769,0.6914276237239847,408.3580000000001,389.2060000000001,407.07382196800006,136,0,0.210860561771125,-0.341865955940558,0.341865955940558,0.210860561771125,1.1153846153846154,2.0,2.8846153846153846,35.49826427948616,10.131986463652265,2.192443228427937,-2.224292820237075,2.382606926668242,-2.283781438056331,7.992883067308652,0.6009798566828021,1.6855660727369142,929.0854943406192,18.0956473593183,14.107367677931895,16.43572215089653,12.631030293135238,8.577154271543641,10.149579798489825,6.375348195502124,8.24428975173878,4.565550404571682,6.564523239273559,3.1928673791022377,4.595994107587072,-1.47,1277597.7818496376,17.91962758851454,7.643472051986505,3.512192053871221,166.05914206186148,10.633577208012664,0.0,5.647177220767728,5.948339280986494,0.0,0.0,4.400694606261793,9.967957041894415,0.0,0.0,41.03013179831776,31.395199005701247,42.617367831330114,14.940750103000427,0.0,46.55928123161037,0.0,14.36865164815621,5.733667477162185,35.09527264896154,17.98942254267563,46.8348985477067,0.0,0.0,10.633577208012664,5.948339280986494,0.0,34.963764729856145,33.50000528912932,0.0,0.0,19.26246486877803,46.58059887125961,10.045266627482652,5.647177220767728,0.0,59.45,0.0,0.0,0.0,6.041840829147961,10.045266627482652,53.73846113339296,11.761884949391115,12.263210640074686,28.927115886411165,9.883888251797686,33.919525778574425,2.039314531368103,13.98674571675989,13.38595769055335,1.0934896117852753,6.9765861140664125,0.9103157631365306,5.895489029787301,8.731299547553734,1.8696908838782935,0.0,0.3333333333333333,26,2,5,0,1,1,1,2,3,6,1,8,3,0,1,1,4,4.504900000000003,107.61140000000005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
CCCC1(CN)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl,6.287714635954982,0.2623778665251427,6.287714635954982,0.2623778665251427,0.7868009346199758,394.35000000000014,369.1500000000001,393.14870116,140,0,0.1520462046834864,-0.381810619181189,0.381810619181189,0.1520462046834864,1.2307692307692308,1.9615384615384612,2.576923076923077,35.49826241837936,9.748415318007428,2.326768254521866,-2.4127825529360662,2.376261409351942,-2.438657401744861,6.43300148810629,0.2066635980126897,1.7966788700020957,772.5199513380406,18.733840039752504,15.01141881596192,16.52327670799883,12.49313092269264,9.013981924859404,9.769910870877858,7.004599116494318,7.789763716244151,5.354896724603199,6.173799294727832,3.736891621345392,4.126922379308195,-1.5599999999999992,764422.5283291155,19.20850277281248,7.987972379621039,3.750999865597733,164.2525886814864,16.36724468517485,11.51179077268349,5.817862777835028,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,48.67917274000489,37.288578812549,18.652964303522147,16.24211019909573,0.0,34.83760533613509,0.0,9.967957041894415,11.148657946558965,32.60702369139466,30.26784642575039,34.441211404480555,0.0,11.257379486545457,16.36724468517485,11.635725555670057,0.0,23.20187978046503,29.60222625963214,0.0,5.41499046939678,32.60702369139466,24.395944776997904,10.045266627482652,11.257379486545457,0.0,81.06,0.0,0.0,0.0,5.41499046939678,27.12050889186314,38.29377524142478,12.84164324585202,12.263210640074686,12.13273413692322,21.79160397243552,34.6692147347894,0.0,12.38352656856264,11.325707890666552,0.9099133632110386,13.749965992698815,1.1550063513059547,5.400757134518582,6.246224901193648,4.801120020064987,0.0,0.4736842105263157,26,4,5,0,1,1,1,1,2,5,2,7,5,0,1,1,3,4.378000000000002,109.74280000000005,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3cc(F)cc(F)c3)c(=O)n2C)[C@@H]1N,13.61310144396433,-0.7812891316487016,13.61310144396433,0.0109540288605489,0.7881467721015111,405.4490000000001,380.24900000000014,405.19763148,156,0,0.2641811832869111,-0.3828945461688536,0.3828945461688536,0.2641811832869111,1.206896551724138,1.827586206896552,2.3793103448275863,19.14543620041484,9.733678008975394,2.474134918723192,-2.4140527725352143,2.413842639797835,-2.510729449432528,5.735827253083436,0.0972736444854383,1.644496945623488,980.8465700513104,20.921920772951363,16.491052103706174,16.491052103706174,13.714851719137846,9.668247313909635,9.668247313909635,8.085663594870068,8.085663594870068,6.334905042016499,6.334905042016499,4.484010258540123,4.484010258540123,-2.5200000000000005,3370072.186634704,19.78162067422846,7.067893743649297,3.276259304440046,166.8212768105889,21.1041076389749,17.45230445992682,0.0,5.948339280986494,5.559266895052007,0.0,9.361636831863176,8.78083009534964,4.9839785209472085,0.0,0.0,37.46156607416286,37.66038316150869,18.27429984395821,13.517693049149688,11.766202058821523,0.0,9.551078168738565,18.196329929236157,31.911187662438905,30.32997198435073,40.18734696660045,0.0,11.126902983393991,21.926511580226855,20.547032154171163,0.0,0.0,41.39328016197289,11.78453493647724,17.04943215148857,19.765380445542643,22.993638389456653,0.0,11.126902983393991,0.0,99.4,17.193708577143795,13.57536727942146,0.0,34.50556344752206,25.644734057324563,31.040744451236847,4.567099647791355,7.04767198267719,11.823646930541102,4.9839785209472085,16.20419790812442,34.35109001789554,0.0,19.348119510551644,0.0,11.96411368311692,-1.181633572149339,2.875447379187251,1.6820726504248538,3.960666060585967,1.5834576037205006,0.5,29,4,7,0,2,2,1,1,2,7,2,9,2,0,2,2,4,1.6403000000000003,106.51180000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cc(N)ncc3C(F)(F)F)c3ncc(Cl)n23)[C@@H]1N,13.508908853539674,-4.57756348060156,13.508908853539674,0.0109828352893157,0.543342485834741,513.9770000000001,490.7930000000002,513.1325416960001,182,0,0.4184851615106749,-0.3836687903922468,0.4184851615106749,0.3836687903922468,1.1470588235294117,1.8823529411764703,2.5294117647058822,35.495697821254474,9.733728924219488,2.475041696818875,-2.4118777190139715,2.435553691294936,-2.506189520850581,7.992341150120711,-0.1395144394738434,1.4630501879236053,1229.0327701677195,24.25034789769755,18.21875850991417,19.79118403686035,16.087972627091506,10.736257466797465,11.930718520734416,8.75886502847442,10.229890726142935,6.737494075000454,8.069689113053942,4.714754280251011,5.9548682716910575,-2.28,49873135.3016026,23.46133392856471,8.434248201145458,3.955920045938264,202.37950325528183,21.1041076389749,10.97097259472782,5.647177220767728,5.948339280986494,0.0,6.176298517443475,4.400694606261793,14.951935562841626,13.17124514302446,0.0,23.36282483962363,25.831747514004253,41.83551472911381,29.366626891089066,17.908108096824506,40.77620411921288,0.0,19.35263016910342,11.148657946558965,47.878453130917926,30.32997198435073,35.37345909189062,0.0,0.0,16.36724468517485,24.937447201845984,0.0,23.36282483962363,51.19483216233776,10.913161471243525,5.41499046939678,25.32883193723964,34.44786473433639,5.153109816892792,5.647177220767728,0.0,107.59,11.73975000914047,13.17124514302446,0.0,28.27414393964585,41.34050457050286,30.80037176685621,18.46005421168776,4.400694606261793,6.923737199690624,19.8518452936921,27.805137798356935,47.98571838458549,7.311602605244304,14.95271054926384,0.3194881031116154,11.562447957940174,0.5746859546031848,1.175304560586269,0.8530038950870598,4.042815767355839,0.0,0.4761904761904761,34,4,8,0,2,2,0,3,3,9,2,13,3,0,2,2,5,3.8625000000000016,123.04080000000002,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076
CC1(N)CCN(CC1)c1cnc(Sc2ccncc2Cl)c(N)n1,6.163863223573374,-0.093889229856561,6.163863223573374,0.093889229856561,0.8779683810600732,350.87900000000013,331.72700000000003,350.10804328800003,122,0,0.158370248008491,-0.3813700763256181,0.3813700763256181,0.158370248008491,1.3043478260869563,2.0434782608695654,2.6956521739130435,35.49569352144628,9.909847335250248,2.2646201812481244,-2.3678622232647726,2.342550050956925,-2.4805174623215804,7.991276719508884,0.3626921234421068,1.749947260123659,698.1164989580775,16.44938298937633,12.86759588535687,14.440021412303052,10.944290224204432,7.382525706737499,8.576986760674451,5.967831501270796,7.405680509937768,3.9229368623629775,5.419986255187169,2.409590623676966,3.3876879948036285,-1.5699999999999998,161649.61577358525,16.293497830189143,6.506387462419593,3.8545436981258,144.1972541177266,16.36724468517485,10.84382275650427,5.817862777835028,0.0,0.0,0.0,4.9839785209472085,9.967957041894415,0.0,0.0,23.36282483962363,25.831747514004253,35.91760868295242,11.219476885354403,0.0,34.99855039529369,0.0,14.951935562841626,5.733667477162185,35.225749152113,23.723090019837816,29.679531097042165,0.0,0.0,16.36724468517485,11.635725555670057,0.0,23.36282483962363,33.58037362705012,0.0,0.0,19.765380445542643,34.578341237487855,5.022633313741326,0.0,0.0,93.95,0.0,0.0,0.0,5.538925252383345,15.866456070245595,36.64450231102997,11.761884949391115,18.59053071483923,6.06636706846161,26.775582493382725,23.068274844556885,0.0,7.500688529239445,15.933835246647966,1.2116306351193171,12.144711293729411,1.1987387671117835,1.8281245249859968,6.894412369010618,3.81563641193324,0.0,0.4,23,4,6,0,1,1,0,2,2,7,2,8,3,0,1,1,3,2.5760000000000005,93.85380000000002,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076
C[C@]1(CN)CCN(C[C@H]1O)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,10.402817756173498,-0.5244506805757709,10.402817756173498,0.2692535734901358,0.7069304926395394,414.3620000000002,393.1940000000001,413.084386652,140,0,0.158370255462078,-0.3906610940854628,0.3906610940854628,0.158370255462078,1.4230769230769231,2.1923076923076925,2.8461538461538463,35.49826429835229,9.778787644161303,2.372662267532086,-2.426859131895528,2.383373599024137,-2.5259923079652893,7.991356497274263,0.027791614164061,1.7699716544792672,808.7178565124657,18.896976746569035,14.322910627555723,16.65126510052036,12.336354302162242,8.21313896775601,9.78556449470219,6.642577961555974,8.45839144323217,4.815130264378523,6.814103099080402,2.804170106708556,4.0865508257799394,-1.2499999999999998,647246.9624920557,19.50989169359769,7.779508326411139,3.867719727768918,166.44004823025443,21.473772080015557,10.84382275650427,5.817862777835028,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,47.95386899800838,18.55355575984923,29.94474316265228,22.34607658684403,5.106527394840706,46.5994902855262,0.0,9.967957041894415,11.148657946558965,29.36996866455195,30.26784642575039,34.441211404480555,0.0,0.0,16.36724468517485,11.635725555670057,0.0,34.963764729856145,40.81272004222115,0.0,5.41499046939678,13.344558822616634,34.31738823118492,10.045266627482652,0.0,0.0,101.29,6.103966387748303,5.106527394840706,0.0,5.41499046939678,39.79646497364711,17.86106150435636,11.761884949391115,12.263210640074686,23.95638106746432,9.967957041894415,34.6692147347894,0.0,13.575255705222135,11.624146922207135,11.900050930847792,11.63188639395417,0.9512541554687726,5.392370647679159,1.915872903301204,3.648051230208517,0.0,0.4117647058823529,26,5,6,0,1,1,1,1,2,7,3,9,4,0,1,1,3,3.0528000000000004,107.02760000000002,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076
C[C@@]1(N)CCN(C[C@@H]1O)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,10.166567756173498,-0.6355617916868821,10.166567756173498,0.3001070798689849,0.7283421191685762,400.33500000000015,381.1830000000001,399.068736588,134,0,0.1583702555226356,-0.3893685955997689,0.3893685955997689,0.1583702555226356,1.4,2.16,2.84,35.49826419648036,9.87950056174996,2.349977890397284,-2.4085501907658107,2.3786482070200385,-2.5877519615810742,7.9913558269079505,0.0792187110662676,1.7851001163140574,789.1155461661687,18.189869965382485,13.615803846369175,15.944158319333813,11.77569413038242,7.740012421293685,9.312437948239864,6.290242226992249,8.106055708668448,4.273140362885014,6.272113197586892,2.539717759255048,3.8220984783264313,-1.2499999999999998,359157.75101846457,18.53838721839947,7.167315296566077,3.957595767783642,160.07510611585784,21.473772080015557,10.84382275650427,5.817862777835028,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,41.03013179831776,25.47729295953985,23.52392153972627,22.34607658684403,5.106527394840706,46.5994902855262,0.0,9.967957041894415,5.733667477162185,34.9088939169353,23.723090019837816,34.441211404480555,0.0,0.0,16.36724468517485,11.635725555670057,0.0,34.963764729856145,39.80688888869192,0.0,0.0,13.344558822616634,34.31738823118492,10.045266627482652,0.0,0.0,101.29,11.642891640131648,5.106527394840706,0.0,0.0,46.2172865965731,4.895483475517775,11.761884949391115,12.263210640074686,23.95638106746432,9.967957041894415,34.6692147347894,0.0,13.53955331927666,11.513132795290684,11.649827524150028,11.542771528671514,0.9191728430055156,5.378388825167116,1.6634636062490495,2.9325784470783223,0.0,0.375,25,5,6,0,1,1,1,1,2,7,3,9,3,0,1,1,3,2.8052,102.4586,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077
